dpi	animal	observation	score
155	433	doesn't see bar	0.0
155	433	head tilt	0.0
155	433	head-bobbing	0.0
155	433	hunched	0.0
155	433	increased vocalization	0.0
155	433	kyphosis	2.0
155	433	lacks balance on edge of cage	0.0
155	433	lacks righting reflex	0.0
155	433	lacks righting reflex (flipped on back by tail, not contact right reflex)	0.0
155	433	lethargic	0.0
155	433	moribund	0.0
155	433	neophobia (freezing)	0.0
155	433	no balance on bar	2.0
155	433	no bite reflex	0.0
155	433	no leg resistance	1.0
155	433	no reaction to toe pinch	0.0
155	433	paralysis	0.0
155	433	tail suspension: poor or no splay	1.0
155	433	weak grip: bar (fall only)	2.0
155	433	weak grip: grid, forelimb	0.0
155	433	weak grip: hindlimb hang	0.0
155	434	abnormal activity level: excited	0
155	434	abnormal activity level: slow	2
155	434	abnormal gait	1
155	434	abnormal landing from drop	1
155	434	abnormal pelvic elevation: high	0
155	434	abnormal pelvic elevation: low	1
155	434	abnormal posture	0
155	434	abnormal tail elevation	0
155	434	ataxia	0
155	434	bladder	1
155	434	blank stare	1
155	434	circling	0
155	434	clasping  front and back legs	0
155	434	clasping back legs	0
155	434	clasping front legs	0
155	434	convulsions	0
155	434	dehydrated	0
155	434	delayed hot plate response >5sec	0
155	434	doesn't reach for bar	1
155	434	doesn't see bar	0
155	434	head tilt	0
155	434	head-bobbing	0
155	434	hunched	0
155	434	increased vocalization	0
155	434	kyphosis	2
155	434	lacks balance on edge of cage	1
155	434	lacks righting reflex	0
155	434	lacks righting reflex (flipped on back by tail, not contact right reflex)	0
155	434	lethargic	0
155	434	moribund	0
155	434	neophobia (freezing)	0
155	434	no balance on bar	2
155	434	no bite reflex	0
155	434	no leg resistance	0
155	434	no reaction to toe pinch	0
155	434	paralysis	0
155	434	tail suspension: poor or no splay	1
155	434	weak grip: bar (fall only)	0
155	434	weak grip: grid, forelimb	1
155	434	weak grip: hindlimb hang	0
155	437	abnormal activity level: excited	0.0
155	437	abnormal activity level: slow	0.0
155	437	abnormal gait	1.0
155	437	abnormal landing from drop	1.0
155	437	abnormal pelvic elevation: high	0.0
155	437	abnormal pelvic elevation: low	0.0
155	437	abnormal posture	0.0
155	437	abnormal tail elevation	0.0
155	437	ataxia	0.0
155	437	bladder	2.0
155	437	blank stare	0.0
155	437	circling	0.0
155	437	clasping  front and back legs	0.0
155	437	clasping back legs	0.0
155	437	clasping front legs	0.0
155	437	convulsions	0.0
155	437	dehydrated	0.0
155	437	delayed hot plate response >5sec	0.0
155	437	doesn't reach for bar	1.0
155	437	doesn't see bar	0.0
155	437	head tilt	0.0
155	437	head-bobbing	0.0
155	437	hunched	0.0
155	437	increased vocalization	0.0
155	437	kyphosis	0.0
155	437	lacks balance on edge of cage	1.0
155	437	lacks righting reflex	0.0
155	437	lacks righting reflex (flipped on back by tail, not contact right reflex)	0.0
155	437	lethargic	0.0
155	437	moribund	0.0
155	437	neophobia (freezing)	2.0
155	437	no balance on bar	2.0
155	437	no bite reflex	0.0
155	437	no leg resistance	1.0
155	437	no reaction to toe pinch	0.0
155	437	paralysis	0.0
155	437	tail suspension: poor or no splay	1.0
155	437	weak grip: bar (fall only)	2.0
155	437	weak grip: grid, forelimb	0.0
155	437	weak grip: hindlimb hang	0.0
155	439	abnormal activity level: excited	NA
155	439	abnormal activity level: slow	2
155	439	abnormal gait	1
155	439	abnormal landing from drop	0
155	439	abnormal pelvic elevation: high	0
155	439	abnormal pelvic elevation: low	1
155	439	abnormal posture	0
155	439	abnormal tail elevation	0
155	439	ataxia	0
155	439	bladder	2
155	439	blank stare	1
155	439	circling	0
155	439	clasping  front and back legs	0
155	439	clasping back legs	0
155	439	clasping front legs	0
155	439	convulsions	0
155	439	dehydrated	0
155	439	delayed hot plate response >5sec	0
155	439	doesn't reach for bar	0
155	439	doesn't see bar	0
155	439	head tilt	0
155	439	head-bobbing	0
155	439	hunched	0
155	439	increased vocalization	0
155	439	kyphosis	0
155	439	lacks balance on edge of cage	0
155	439	lacks righting reflex	0
155	439	lacks righting reflex (flipped on back by tail, not contact right reflex)	0
155	439	lethargic	0
155	439	moribund	0
155	439	neophobia (freezing)	2
155	439	no balance on bar	2
155	439	no bite reflex	0
155	439	no leg resistance	0
155	439	no reaction to toe pinch	0
155	439	paralysis	0
155	439	tail suspension: poor or no splay	2
155	439	weak grip: bar (fall only)	2
155	439	weak grip: grid, forelimb	0
155	439	weak grip: hindlimb hang	0
155	440	abnormal activity level: excited	0.0
155	440	abnormal activity level: slow	2.0
155	440	abnormal gait	0.0
155	440	abnormal landing from drop	1.0
155	440	abnormal pelvic elevation: high	0.0
155	440	abnormal pelvic elevation: low	0.0
155	440	abnormal posture	0.0
155	440	abnormal tail elevation	0.0
155	440	ataxia	0.0
155	440	bladder	0.0
155	440	blank stare	1.0
155	440	circling	0.0
155	440	clasping  front and back legs	0.0
155	440	clasping back legs	0.0
155	440	clasping front legs	2.0
155	440	convulsions	0.0
155	440	dehydrated	0.0
155	440	delayed hot plate response >5sec	0.0
155	440	doesn't reach for bar	1.0
155	440	doesn't see bar	0.0
155	440	head tilt	0.0
155	440	head-bobbing	0.0
155	440	hunched	1.0
155	440	increased vocalization	0.0
155	440	kyphosis	0.0
155	440	lacks balance on edge of cage	0.0
155	440	lacks righting reflex	1.0
155	440	lacks righting reflex (flipped on back by tail, not contact right reflex)	0.0
155	440	lethargic	0.0
155	440	moribund	0.0
155	440	neophobia (freezing)	2.0
155	440	no balance on bar	1.0
155	440	no bite reflex	0.0
155	440	no leg resistance	1.0
155	440	no reaction to toe pinch	0.0
155	440	paralysis	0.0
155	440	tail suspension: poor or no splay	1.0
155	440	weak grip: bar (fall only)	2.0
155	440	weak grip: grid, forelimb	0.0
155	440	weak grip: hindlimb hang	2.0
155	442	abnormal activity level: excited	0
155	442	abnormal activity level: slow	2
155	442	abnormal gait	0
155	442	abnormal landing from drop	1
155	442	abnormal pelvic elevation: high	0
155	442	abnormal pelvic elevation: low	1
155	442	abnormal posture	0
155	442	abnormal tail elevation	0
155	442	ataxia	0
155	442	bladder	2
155	442	blank stare	0
155	442	circling	0
155	442	clasping  front and back legs	0
155	442	clasping back legs	0
155	442	clasping front legs	0
155	442	convulsions	0
155	442	dehydrated	0
155	442	delayed hot plate response >5sec	0
155	442	doesn't reach for bar	0
155	442	doesn't see bar	0
155	442	head tilt	0
155	442	head-bobbing	0
155	442	hunched	0
155	442	increased vocalization	0
155	442	kyphosis	0
155	442	lacks balance on edge of cage	0
155	442	lacks righting reflex	0
155	442	lacks righting reflex (flipped on back by tail, not contact right reflex)	0
155	442	lethargic	0
155	442	moribund	0
155	442	neophobia (freezing)	0
155	442	no balance on bar	2
155	442	no bite reflex	0
155	442	no leg resistance	1
155	442	no reaction to toe pinch	0
155	442	paralysis	0
155	442	tail suspension: poor or no splay	2
155	442	weak grip: bar (fall only)	2
155	442	weak grip: grid, forelimb	0
155	442	weak grip: hindlimb hang	0
160	400	abnormal activity level: slow	0.0
160	400	abnormal gait	0.0
160	400	abnormal landing from drop	0.0
160	400	abnormal pelvic elevation: high	0.0
160	400	abnormal pelvic elevation: low	0.0
160	400	abnormal posture	0.0
160	400	abnormal tail elevation	0.0
160	400	ataxia	0.0
160	400	bladder	0.0
160	400	blank stare	0.0
160	400	circling	0.0
160	400	clasping  front and back legs	0.0
160	400	clasping back legs	0.0
160	400	clasping front legs	0.0
160	400	convulsions	0.0
160	400	dehydrated	0.0
160	400	delayed hot plate response >5sec	0.0
160	400	doesn't reach for bar	0.0
160	400	doesn't see bar	0.0
160	400	head tilt	0.0
160	400	head-bobbing	0.0
160	400	hunched	0.0
160	400	increased vocalization	0.0
160	400	kyphosis	0.0
160	400	lacks balance on edge of cage	0.0
160	400	lacks righting reflex	0.0
160	400	lacks righting reflex (flipped on back by tail, not contact right reflex)	0.0
160	400	lethargic	0.0
160	400	moribund	0.0
160	400	neophobia (freezing)	0.0
160	400	no balance on bar	0.0
160	400	no bite reflex	2.0
160	400	no leg resistance	1.0
160	400	no reaction to toe pinch	0.0
160	400	paralysis	0.0
160	400	tail suspension: poor or no splay	0.0
160	400	weak grip: bar (fall only)	0.0
160	400	weak grip: grid, forelimb	0.0
160	400	weak grip: hindlimb hang	0.0
160	401	abnormal activity level: slow	0
160	401	abnormal gait	0
160	401	abnormal landing from drop	0
160	401	abnormal pelvic elevation: high	0
160	401	abnormal pelvic elevation: low	0
160	401	abnormal posture	0
160	401	abnormal tail elevation	0
160	401	ataxia	0
160	401	bladder	0
160	401	blank stare	0
160	401	circling	0
160	401	clasping  front and back legs	0
160	401	clasping back legs	0
160	401	clasping front legs	0
160	401	convulsions	0
160	401	dehydrated	0
160	401	delayed hot plate response >5sec	2
160	401	doesn't reach for bar	0
160	401	doesn't see bar	0
160	401	head tilt	0
160	401	head-bobbing	0
160	401	hunched	0
160	401	increased vocalization	0
160	401	kyphosis	0
160	401	lacks balance on edge of cage	0
160	401	lacks righting reflex	0
160	401	lacks righting reflex (flipped on back by tail, not contact right reflex)	0
160	401	lethargic	0
160	401	moribund	0
160	401	neophobia (freezing)	0
160	401	no balance on bar	0
160	401	no bite reflex	2
160	401	no leg resistance	1
160	401	no reaction to toe pinch	2
160	401	paralysis	0
160	401	tail suspension: poor or no splay	0
160	401	weak grip: bar (fall only)	2
160	401	weak grip: grid, forelimb	0
160	401	weak grip: hindlimb hang	0
160	402	abnormal activity level: slow	0
160	402	abnormal gait	0
160	402	abnormal landing from drop	0
160	402	abnormal pelvic elevation: high	0
160	402	abnormal pelvic elevation: low	0
160	402	abnormal posture	0
160	402	abnormal tail elevation	0
160	402	ataxia	0
160	402	bladder	0
160	402	blank stare	0
160	402	circling	0
160	402	clasping  front and back legs	0
160	402	clasping back legs	0
160	402	clasping front legs	0
160	402	convulsions	0
160	402	dehydrated	0
160	402	delayed hot plate response >5sec	0
160	402	doesn't reach for bar	0
160	402	doesn't see bar	0
160	402	head tilt	0
160	402	head-bobbing	0
160	402	hunched	0
160	402	increased vocalization	0
160	402	kyphosis	0
160	402	lacks balance on edge of cage	0
160	402	lacks righting reflex	0
160	402	lacks righting reflex (flipped on back by tail, not contact right reflex)	0
160	402	lethargic	0
160	402	moribund	0
160	402	neophobia (freezing)	0
160	402	no balance on bar	0
160	402	no bite reflex	2
160	402	no leg resistance	1
160	402	no reaction to toe pinch	0
160	402	paralysis	0
160	402	tail suspension: poor or no splay	0
160	402	weak grip: bar (fall only)	0
160	402	weak grip: grid, forelimb	0
160	402	weak grip: hindlimb hang	0
160	403	abnormal activity level: slow	0
160	403	abnormal gait	0
160	403	abnormal landing from drop	0
160	403	abnormal pelvic elevation: high	0
160	403	abnormal pelvic elevation: low	0
160	403	abnormal posture	0
160	403	abnormal tail elevation	0
160	403	ataxia	0
160	403	bladder	1
160	403	blank stare	0
160	403	circling	0
160	403	clasping  front and back legs	0
160	403	clasping back legs	0
160	403	clasping front legs	0
160	403	convulsions	0
160	403	dehydrated	0
160	403	delayed hot plate response >5sec	0
160	403	doesn't reach for bar	0
160	403	doesn't see bar	0
160	403	head tilt	0
160	403	head-bobbing	0
160	403	hunched	0
160	403	increased vocalization	0
160	403	kyphosis	0
160	403	lacks balance on edge of cage	0
160	403	lacks righting reflex	0
160	403	lacks righting reflex (flipped on back by tail, not contact right reflex)	0
160	403	lethargic	0
160	403	moribund	0
160	403	neophobia (freezing)	0
160	403	no balance on bar	0
160	403	no bite reflex	0
160	403	no leg resistance	0
160	403	no reaction to toe pinch	0
160	403	paralysis	0
160	403	tail suspension: poor or no splay	0
160	403	weak grip: bar (fall only)	0
160	403	weak grip: grid, forelimb	0
160	403	weak grip: hindlimb hang	0
160	404	abnormal activity level: slow	0
160	404	abnormal gait	0
160	404	abnormal landing from drop	0
160	404	abnormal pelvic elevation: high	0
160	404	abnormal pelvic elevation: low	0
160	404	abnormal posture	0
160	404	abnormal tail elevation	0
160	404	ataxia	0
160	404	bladder	0
160	404	blank stare	0
160	404	circling	0
160	404	clasping  front and back legs	2
160	404	clasping back legs	2
160	404	clasping front legs	0
160	404	convulsions	0
160	404	dehydrated	0
160	404	delayed hot plate response >5sec	0
160	404	doesn't reach for bar	0
160	404	doesn't see bar	0
160	404	head tilt	0
160	404	head-bobbing	0
160	404	hunched	0
160	404	increased vocalization	0
160	404	kyphosis	0
160	404	lacks balance on edge of cage	0
160	404	lacks righting reflex	0
160	404	lacks righting reflex (flipped on back by tail, not contact right reflex)	0
160	404	lethargic	0
160	404	moribund	0
160	404	neophobia (freezing)	0
160	404	no balance on bar	0
160	404	no bite reflex	0
160	404	no leg resistance	1
160	404	no reaction to toe pinch	0
160	404	paralysis	0
160	404	tail suspension: poor or no splay	0
160	404	weak grip: bar (fall only)	2
160	404	weak grip: grid, forelimb	1
160	404	weak grip: hindlimb hang	0
160	405	abnormal activity level: slow	0
160	405	abnormal gait	0
160	405	abnormal landing from drop	0
160	405	abnormal pelvic elevation: high	0
160	405	abnormal pelvic elevation: low	0
160	405	abnormal posture	0
160	405	abnormal tail elevation	0
160	405	ataxia	0
160	405	bladder	1
160	405	blank stare	0
160	405	circling	0
160	405	clasping  front and back legs	0
160	405	clasping back legs	0
160	405	clasping front legs	0
160	405	convulsions	0
160	405	dehydrated	0
160	405	delayed hot plate response >5sec	0
160	405	doesn't reach for bar	0
160	405	doesn't see bar	0
160	405	head tilt	0
160	405	head-bobbing	0
160	405	hunched	0
160	405	increased vocalization	0
160	405	kyphosis	0
160	405	lacks balance on edge of cage	0
160	405	lacks righting reflex	0
160	405	lacks righting reflex (flipped on back by tail, not contact right reflex)	0
160	405	lethargic	0
160	405	moribund	0
160	405	neophobia (freezing)	0
160	405	no balance on bar	0
160	405	no bite reflex	0
160	405	no leg resistance	0
160	405	no reaction to toe pinch	0
160	405	paralysis	0
160	405	tail suspension: poor or no splay	0
160	405	weak grip: bar (fall only)	2
160	405	weak grip: grid, forelimb	0
160	405	weak grip: hindlimb hang	0
160	406	abnormal activity level: slow	0
160	406	abnormal gait	0
160	406	abnormal landing from drop	1
160	406	abnormal pelvic elevation: high	0
160	406	abnormal pelvic elevation: low	0
160	406	abnormal posture	0
160	406	abnormal tail elevation	0
160	406	ataxia	0
160	406	bladder	1
160	406	blank stare	0
160	406	circling	0
160	406	clasping  front and back legs	2
160	406	clasping back legs	2
160	406	clasping front legs	0
160	406	convulsions	0
160	406	dehydrated	0
160	406	delayed hot plate response >5sec	0
160	406	doesn't reach for bar	0
160	406	doesn't see bar	0
160	406	head tilt	0
160	406	head-bobbing	0
160	406	hunched	0
160	406	increased vocalization	0
160	406	kyphosis	0
160	406	lacks balance on edge of cage	0
160	406	lacks righting reflex	0
160	406	lacks righting reflex (flipped on back by tail, not contact right reflex)	0
160	406	lethargic	0
160	406	moribund	0
160	406	neophobia (freezing)	0
160	406	no balance on bar	0
160	406	no bite reflex	0
160	406	no leg resistance	0
160	406	no reaction to toe pinch	2
160	406	paralysis	0
160	406	tail suspension: poor or no splay	0
160	406	weak grip: bar (fall only)	2
160	406	weak grip: grid, forelimb	0
160	406	weak grip: hindlimb hang	0
160	407	abnormal activity level: slow	0
160	407	abnormal gait	0
160	407	abnormal landing from drop	0
160	407	abnormal pelvic elevation: high	0
160	407	abnormal pelvic elevation: low	0
160	407	abnormal posture	0
160	407	abnormal tail elevation	0
160	407	ataxia	0
160	407	bladder	0
160	407	blank stare	0
160	407	circling	0
160	407	clasping  front and back legs	0
160	407	clasping back legs	2
160	407	clasping front legs	0
160	407	convulsions	0
160	407	dehydrated	0
160	407	delayed hot plate response >5sec	0
160	407	doesn't reach for bar	0
160	407	doesn't see bar	0
160	407	head tilt	0
160	407	head-bobbing	0
160	407	hunched	0
160	407	increased vocalization	0
160	407	kyphosis	0
160	407	lacks balance on edge of cage	0
160	407	lacks righting reflex	0
160	407	lacks righting reflex (flipped on back by tail, not contact right reflex)	0
160	407	lethargic	0
160	407	moribund	0
160	407	neophobia (freezing)	0
160	407	no balance on bar	0
160	407	no bite reflex	0
160	407	no leg resistance	0
160	407	no reaction to toe pinch	0
160	407	paralysis	0
160	407	tail suspension: poor or no splay	0
160	407	weak grip: bar (fall only)	0
160	407	weak grip: grid, forelimb	0
160	407	weak grip: hindlimb hang	0
160	409	abnormal activity level: slow	0
160	409	abnormal gait	0
160	409	abnormal landing from drop	1
160	409	abnormal pelvic elevation: high	0
